x,y,z
11.442,-1.308,4.465
11.068,-0.985,5.537
9.747,12.598,3.778
7.006,2.417,10.592
9.497,4.555,3.344
3.608,4.108,4.744
4.798,4.327,4.929
11.452,11.63,3.514
4.747,5.636,2.448
5.972,4.727,-0.291
4.624,4.145,4.585
0.659,5.729,-1.861
1.409,5.174,-1.586
10.935,9.667,9.117
4.588,5.465,2.399
8.157,5.28,3.857
9.374,9.81,8.961
10.728,10.935,6.215
4.788,6.661,4.145
-1.198,7.078,9.692
-1.154,6.719,10.211
8.055,5.589,3.991
7.237,2.462,10.855
10.053,9.567,8.848
10.379,12.223,4.349
7.541,5.456,3.92
10.323,12.652,3.541
10.458,11.104,6.04
11.902,11.515,3.587
10.63,11.461,6.008
6.069,3.495,10.74
-1.624,7.244,10.099
4.763,5.277,1.746
11.271,-0.939,6.697
2.28,5.326,-1.698
11.354,11.293,3.736
-1.657,7.049,9.922
5.049,4.996,0.93
0.96,6.078,-2.038
11.455,-0.763,7.273
9.568,9.405,8.996
1.196,5.718,-1.88
9.988,11.807,4.083
10.665,9.593,8.944
-0.668,5.681,9.242
3.541,4.157,4.54
12.075,0.173,7.53
6.685,3.378,11.651
11.96,9.779,6.972
10.702,11.361,5.999
7.197,3.73,10.903
-1.471,7.156,10.233
5.703,5.883,0.781
5.102,4.958,0.833
-1.452,7.791,10.113
1.141,5.193,-1.966
9.394,9.922,9.079
11.533,9.405,9.08
4.302,3.743,4.888
3.468,3.93,4.571
11.401,-1.005,5.253
11.06,11.076,6.156
9.909,9.33,9.073
11.094,10.879,6.101
11.566,9.959,6.337
3.461,4.0,4.554
8.502,5.073,3.968
8.182,5.214,4.013
9.614,10.037,8.936
11.484,-0.81,6.217
11.165,11.484,6.19
6.243,2.714,11.455
4.353,4.047,4.303
11.128,11.025,6.203
10.099,13.037,3.876
1.877,5.021,-1.95
6.627,3.138,10.649
10.835,9.656,9.011
4.738,5.509,4.283
5.043,5.008,0.957
4.279,5.047,3.933
1.063,5.378,-2.003
8.866,4.496,3.461
3.541,4.1,4.52
6.858,2.748,10.117
5.282,5.065,0.842
12.112,11.474,3.483
-1.361,6.953,9.74
3.912,4.077,4.247
4.668,5.453,1.957
4.148,4.956,3.522
11.48,11.737,3.446
6.155,5.257,-0.158
-1.695,7.585,9.833
7.328,5.466,3.969
3.458,4.217,4.396
9.959,9.408,8.992
11.638,11.197,3.796
9.516,12.88,5.526
10.601,9.568,9.121
1.442,6.072,-1.581
11.065,8.976,8.767
11.813,-0.763,5.638
11.062,10.708,6.168
-1.688,7.464,9.23
11.481,11.143,3.902
-1.436,7.414,9.715
3.481,3.952,4.529
4.962,5.61,2.095
11.112,8.931,8.751
10.426,10.785,6.061
1.979,5.16,-1.987
10.425,11.961,4.657
7.021,2.304,10.568
1.954,5.767,-2.139
12.066,-0.663,7.099
5.173,5.47,1.705
5.297,5.064,0.843
1.445,4.805,-1.835
4.623,5.433,2.018
6.173,2.713,10.858
-1.736,7.491,9.847
2.308,5.183,-1.664
5.095,4.959,0.844
5.29,5.573,1.17
-1.758,7.519,9.821
7.448,3.081,10.588
1.505,5.501,-2.033
4.616,5.625,3.922
11.189,9.43,8.987
10.106,10.005,9.106
-1.183,6.595,10.386
9.658,9.428,8.622
6.059,2.68,11.665
11.58,-0.744,5.51
11.203,10.79,6.15
-0.886,5.964,9.858
3.649,4.211,4.53
9.812,12.866,3.907
11.945,11.287,3.621
5.014,5.074,4.708
11.836,11.284,3.606
9.604,9.642,8.841
8.381,5.335,3.838
10.184,12.653,3.82
11.569,-0.836,7.354
3.588,4.289,4.405
6.421,3.131,11.723
9.484,9.565,8.818
5.951,3.135,12.06
1.966,5.756,-1.846
3.513,4.175,4.754
10.463,11.353,6.119
11.853,-0.533,7.936
6.554,5.339,3.581
3.542,4.095,4.491
1.576,5.464,-1.606
1.357,5.718,-2.08
11.958,11.299,3.695
10.554,9.615,8.964
7.579,4.856,3.819
3.464,3.895,4.455
10.944,11.587,3.824
11.552,10.684,6.434
7.091,2.306,10.593
1.152,5.211,-1.719
7.464,3.317,10.71
5.101,4.966,0.843
10.346,12.063,4.61
12.209,-0.169,8.031
0.871,6.512,-2.039
11.092,11.063,6.123
5.137,5.817,2.474
8.255,5.21,4.039
4.844,4.909,4.54
11.42,-0.933,6.974
3.911,4.88,3.689
11.092,-0.946,6.101
10.257,12.808,4.114
5.438,5.148,0.741
4.668,5.127,4.391
-1.607,7.55,9.916
8.566,4.998,4.228
6.052,2.845,11.837
9.132,13.076,5.172
10.972,9.155,8.695
6.887,3.567,11.25
8.47,5.291,3.88
4.348,4.085,3.81
1.272,5.785,-2.09
9.498,13.083,3.856
1.047,5.611,-1.996
10.286,11.709,5.385
8.31,5.202,3.904
4.832,5.446,2.256
11.675,11.209,3.778
6.21,3.378,10.916
11.461,11.713,3.551
0.925,5.56,-2.019
5.93,2.907,11.743
-1.026,6.356,9.703
5.933,2.691,11.571
11.902,-0.872,6.265
8.162,5.427,3.812
10.848,12.377,3.637
-1.573,7.373,10.068
9.19,11.998,5.394
-1.13,6.473,10.212
1.677,5.897,-1.675
11.757,-0.641,7.553
6.066,3.188,10.943
5.65,3.036,11.924
4.085,5.17,3.579
3.583,4.471,4.297
12.085,-0.398,6.619
8.544,4.365,3.578
5.035,5.722,1.975
11.199,10.714,6.461
7.867,5.556,3.747
-1.267,7.334,10.494
4.405,3.806,4.806
12.292,-0.448,7.585
4.475,5.086,4.486
6.118,3.259,11.42
11.916,-0.399,7.571
12.103,11.938,3.274
4.342,4.876,4.696
5.977,5.058,0.015
3.873,3.769,4.214
0.705,5.268,-1.776
12.052,-0.722,6.961
11.391,8.67,9.45
9.425,11.941,5.532
9.167,4.875,3.417
9.966,-1.891,3.494
10.657,10.624,6.134
-0.057,6.833,-1.816
-1.512,7.075,10.267
5.758,5.829,0.708
11.891,-0.487,7.99
7.563,5.479,4.246
5.612,3.031,11.724
9.934,9.27,8.848
4.438,5.066,4.805
9.639,10.405,8.922
12.397,11.754,3.231
4.687,5.498,2.259
5.889,5.07,0.179
10.792,8.84,8.736
1.478,4.773,-1.799
4.942,5.806,2.314
11.301,9.161,9.665
5.307,5.563,1.151
9.19,4.46,3.495
6.934,3.576,11.31
11.601,9.948,6.598
9.875,9.235,9.034
3.841,4.439,4.282
1.195,6.18,-1.933
5.252,5.793,1.59
11.557,-1.322,4.939
3.492,4.049,4.575
10.294,-1.754,3.507
5.8,2.827,11.79
-0.553,5.621,9.454
11.092,10.993,6.35
9.476,10.559,9.229
3.749,4.717,4.062
9.443,12.31,5.138
5.649,3.182,11.99
8.085,5.443,3.948
11.982,-0.578,7.944
9.53,10.037,9.314
12.088,11.272,3.573
9.855,12.625,4.018
6.085,5.074,-0.125
9.445,11.716,5.46
5.8,4.943,0.152
9.361,10.89,9.288
5.667,3.148,12.016
11.734,-0.751,5.757
3.799,4.404,4.721
7.963,4.975,4.053
6.107,3.21,11.305
7.794,5.146,4.327
12.06,-0.526,7.807
9.745,12.572,3.764
3.853,3.966,5.04
10.246,9.766,9.313
10.7,11.468,6.355
10.175,8.579,8.696
11.709,8.853,9.138
9.375,13.048,5.476
6.112,3.292,11.847
9.777,12.902,3.926
12.059,-0.292,8.297
10.963,-0.968,4.961
6.177,3.104,10.962
11.542,11.736,3.571
8.994,4.809,3.646
9.416,10.901,9.417
11.284,10.218,6.33
6.723,2.623,10.467
12.21,-0.318,8.208
10.127,10.885,5.549
8.964,4.626,3.35
10.418,11.394,6.028
8.942,4.593,3.403
9.751,12.46,3.835
11.343,8.379,8.934
9.842,9.295,8.723
9.15,4.895,3.372
-0.447,6.912,-1.537
12.071,-0.334,8.31
5.635,3.065,11.972
-1.278,6.937,10.095
9.696,12.281,5.827
-0.542,5.798,9.996
5.848,2.928,11.596
1.315,5.203,-2.049
11.311,11.017,4.194
10.623,10.095,9.574
4.901,5.661,2.337
11.126,9.468,9.257
10.669,-1.782,3.956
11.301,9.51,9.353
9.638,9.81,9.24
5.742,4.997,0.284
10.573,-1.907,4.795
1.503,4.743,-1.875
5.344,5.934,1.807
12.491,0.426,7.858
10.213,10.855,5.762
4.866,5.706,2.079
6.216,2.674,11.476
11.442,9.071,9.598
10.502,12.243,3.561
12.169,-0.322,8.246
-0.993,7.186,10.762
6.015,2.821,11.781
8.954,4.467,3.894
6.422,4.924,-0.539
4.555,5.45,2.686
-0.658,6.237,10.59
1.695,5.562,-1.375
11.498,8.682,9.278
10.333,10.082,8.873
11.936,10.251,6.731
4.702,4.046,4.9
11.382,10.761,6.517
4.015,4.498,3.967
-0.992,6.663,10.109
11.219,-1.422,4.479
3.756,4.002,4.604
-1.604,7.115,10.265
8.805,4.701,3.65
10.673,12.024,3.739
11.704,12.35,3.336
1.365,6.118,-2.131
9.025,4.472,3.953
12.01,11.351,3.676
12.054,11.963,3.246
1.192,5.612,-1.803
12.204,-0.114,8.584
10.517,12.143,4.377
9.122,4.533,3.581
11.459,9.953,6.528
1.148,5.147,-1.855
7.115,2.472,10.348
5.92,4.76,-0.266
10.019,12.044,6.032
11.506,10.498,6.644
-1.338,6.99,9.399
-0.729,6.3,10.586
10.487,8.802,9.337
-0.602,5.878,10.028
2.629,4.976,-1.814
-1.246,6.771,10.579
4.442,5.229,4.215
3.482,4.069,4.62
11.169,10.547,6.148
11.651,8.97,9.413
6.858,2.407,10.183
12.509,0.295,8.732
6.563,5.627,3.793
1.311,4.935,-1.829
2.501,4.807,-1.521
12.458,11.673,3.246
-1.07,7.264,9.542
5.62,3.034,11.691
-1.341,6.526,9.638
0.944,5.366,-1.995
10.131,11.737,6.056
1.491,4.722,-1.887
7.8,4.777,4.202
-0.821,6.914,10.849
1.414,6.023,-2.135
12.088,11.253,3.584
10.094,13.171,3.957
5.878,5.05,-0.023
2.414,5.178,-1.862
12.401,11.734,3.242
6.639,3.491,10.561
12.74,1.047,9.114
10.958,12.774,3.46
3.693,3.802,5.071
11.415,-1.171,4.582
8.673,5.022,3.881
7.648,5.182,4.273
1.557,5.109,-1.917
10.318,10.022,9.655
3.583,4.472,4.293
4.412,5.263,4.579
11.488,10.448,6.59
4.635,5.556,2.371
11.36,10.74,6.525
5.584,5.755,1.001
6.181,4.751,-0.482
4.895,4.218,5.111
11.644,10.704,6.586
5.202,5.936,2.215
3.486,3.739,5.065
10.259,-1.264,4.332
11.728,9.054,9.333
-0.679,6.857,-1.5
2.072,4.608,-1.724
9.058,13.229,5.222
5.746,2.845,11.166
6.072,5.753,0.154
6.121,3.221,11.468
10.216,11.546,6.023
-0.852,6.832,10.823
9.689,9.033,8.635
-1.694,7.266,9.568
9.53,12.784,5.612
11.463,-1.152,4.612
6.107,2.783,11.471
6.61,2.669,10.439
4.218,4.907,4.536
4.492,5.489,4.309
10.145,-1.739,3.423
9.913,12.703,3.963
5.796,5.501,3.474
6.064,5.952,0.363
9.552,12.142,5.748
0.182,6.716,-2.019
1.162,6.061,-1.857
9.376,11.004,9.41
4.929,5.212,4.408
9.013,5.008,3.933
-1.53,7.483,10.129
10.709,10.97,5.496
10.529,11.272,6.256
-1.505,7.799,9.673
1.119,6.128,-1.806
10.626,-1.907,4.938
11.547,10.715,6.325
7.056,3.485,11.01
9.377,11.013,8.991
4.513,5.055,5.07
5.419,5.727,1.121
10.267,12.339,3.741
-0.966,6.195,9.761
4.701,5.608,2.363
9.199,4.594,3.715
1.034,6.163,-1.9
11.336,-1.252,6.312
10.227,9.374,8.942
11.189,10.857,6.241
9.067,4.82,3.695
-1.411,7.125,10.276
10.751,10.912,5.558
9.511,13.404,3.943
-1.583,7.754,9.673
4.768,4.346,5.257
10.935,-1.682,5.679
4.818,5.803,2.722
7.493,3.654,11.034
5.968,2.753,11.64
4.728,4.767,4.984
10.177,8.789,8.755
10.365,12.347,3.72
9.991,11.821,4.16
4.972,5.384,1.399
9.338,12.35,5.585
11.543,9.961,6.281
9.44,10.372,9.347
10.943,-1.712,5.702
10.666,8.797,9.111
6.368,5.317,3.907
10.578,12.57,3.481
4.636,5.421,1.995
12.668,0.756,8.692
11.296,10.41,5.789
10.037,12.056,4.134
11.186,11.687,4.196
7.1,2.458,10.645
10.936,-1.504,5.878
8.42,4.908,3.783
9.979,9.961,9.182
7.125,5.752,3.915
10.02,9.765,9.174
4.86,4.808,4.903
7.46,3.297,10.889
8.105,4.851,4.044
11.633,-1.007,5.785
10.547,10.928,5.145
10.304,12.858,3.649
9.705,10.373,9.446
8.56,5.102,3.907
7.798,5.05,4.164
4.426,4.812,5.026
6.323,2.841,10.569
8.587,5.215,3.911
9.273,13.266,5.176
5.696,3.211,11.55
11.04,12.364,3.696
11.217,10.448,5.709
9.187,12.616,5.354
4.571,4.103,5.103
5.477,5.749,1.095
8.341,4.489,3.868
11.089,-1.519,5.904
4.958,5.356,1.348
5.599,5.585,0.501
11.47,11.089,4.092
6.202,2.561,11.236
8.354,5.085,4.25
5.693,5.642,0.457
8.554,5.094,3.883
11.793,12.223,3.35
10.121,11.412,5.503
-0.937,6.09,9.235
11.172,11.505,4.037
10.854,11.224,4.491
4.204,4.364,4.158
8.604,5.311,3.716
10.975,11.183,5.525
4.657,5.481,4.203
5.887,3.555,11.219
12.596,0.503,8.502
5.651,5.327,0.37
12.486,-0.222,7.759
10.243,9.365,8.945
10.955,11.8,3.6
11.484,11.512,3.649
-1.816,7.661,9.525
11.463,-0.997,5.91
10.751,11.821,4.697
6.997,3.322,10.736
10.004,-1.705,3.44
4.873,4.969,4.776
10.734,-1.413,4.4
5.494,5.745,1.081
6.326,2.967,11.175
10.56,11.778,6.078
2.029,5.346,-1.601
12.006,-0.688,6.167
4.937,5.526,1.823
1.571,5.902,-2.186
10.479,9.771,8.96
-0.565,5.631,9.454
9.002,13.044,5.22
11.889,-0.752,5.814
9.626,12.926,3.854
-0.865,5.942,9.633
-0.632,5.696,9.414
-0.645,5.684,8.959
9.757,9.678,9.206
7.345,2.862,10.52
11.573,8.666,9.339
8.24,4.991,4.215
1.816,5.896,-1.685
9.922,9.441,8.699
6.408,5.014,-0.497
5.791,3.219,11.558
-1.117,7.91,10.104
5.541,5.511,0.821
10.505,11.782,4.646
11.571,-1.152,5.332
9.106,12.457,5.205
11.592,-1.129,5.458
5.481,5.669,1.068
8.955,4.889,3.904
6.227,4.816,-0.446
5.044,5.204,1.084
7.496,3.215,10.672
1.386,6.035,-2.146
11.307,-1.534,4.26
11.35,11.304,3.866
11.29,11.628,3.956
-1.284,6.403,9.583
9.062,4.698,3.637
11.214,11.135,4.29
10.132,11.003,5.387
10.121,10.184,9.289
10.34,9.499,9.147
3.804,3.946,4.719
10.938,-1.316,4.687
0.828,6.297,-2.076
8.046,4.723,3.884
9.038,4.96,3.828
-1.696,7.2,9.78
-1.213,6.556,9.118
10.652,9.7,9.634
4.526,5.079,5.028
11.096,8.284,8.893
10.043,9.887,9.199
6.361,3.498,10.926
10.76,11.638,3.831
8.146,4.611,3.904
-1.15,6.367,8.983
4.694,4.565,4.378
-0.502,6.819,-1.699
10.632,11.924,4.395
10.126,12.32,5.591
8.959,4.951,3.52
6.756,3.068,10.567
-1.033,6.015,9.258
0.548,6.493,-2.123
10.12,12.684,3.984
5.163,5.453,1.041
9.749,12.303,5.821
9.051,4.896,3.842
11.169,9.04,9.657
1.7,5.394,-2.075
7.703,5.356,4.301
10.086,11.443,5.532
10.798,11.396,6.493
-0.743,5.898,9.899
9.596,10.445,9.214
11.427,11.618,3.712
10.937,9.39,9.458
-1.111,6.063,9.49
4.1,4.924,3.646
0.721,6.285,-1.799
10.771,12.035,4.218
11.507,-0.993,6.542
-1.334,6.47,9.502
11.374,10.616,6.106
10.35,9.417,8.939
7.518,3.745,11.107
8.657,4.759,4.062
-1.236,6.503,9.25
7.866,5.241,3.876
10.351,11.556,5.671
10.393,9.027,9.212
4.982,5.391,1.397
4.431,5.369,4.373
11.223,-1.383,6.276
-0.667,5.723,9.277
4.765,4.648,5.03
9.71,9.187,8.728
9.934,10.294,9.142
9.407,13.452,3.996
1.227,5.619,-2.185
10.69,11.278,5.683
10.733,10.659,5.547
-1.124,7.893,10.186
11.472,11.719,3.831
1.705,5.462,-1.585
9.16,4.53,3.792
4.501,4.989,4.575
4.267,4.162,4.419
-1.814,7.416,9.555
9.337,10.937,9.267
11.547,8.872,8.045
10.878,9.134,9.005
-1.181,6.431,10.485
0.695,6.024,-2.068
12.143,-0.624,7.148
10.423,11.499,5.76
10.595,10.703,5.882
-1.825,7.432,9.807
-0.556,5.618,9.403
5.51,5.736,1.228
9.953,10.236,9.391
0.056,6.234,-1.873
5.138,4.641,4.793
6.22,2.966,11.115
10.145,11.222,5.486
7.13,2.827,10.791
5.483,5.693,0.624
-1.522,7.647,9.607
10.829,-0.859,5.717
9.981,-1.88,3.673
9.418,9.328,8.685
6.296,3.543,10.736
5.027,5.746,2.096
4.787,5.503,4.274
4.816,5.835,2.669
9.384,13.456,3.935
9.106,13.118,5.231
5.231,5.975,2.324
4.799,4.862,4.157
-0.275,6.92,-1.84
9.877,9.178,9.007
9.384,10.676,9.275
9.573,13.112,3.897
8.605,5.133,3.75
10.852,10.928,5.977
9.084,12.312,5.29
4.516,4.863,4.256
-1.291,7.855,10.093
10.966,-1.598,5.811
9.72,-1.772,3.26
5.114,4.872,4.64
6.218,3.525,10.725
11.668,9.681,6.761
4.57,5.714,4.153
11.8,11.457,3.54
9.395,13.394,3.937
6.424,2.654,11.11
4.668,5.794,2.941
9.443,10.423,9.357
-0.073,6.759,-1.888
7.906,4.944,4.183
9.367,11.06,9.428
5.043,5.202,4.556
8.503,5.02,3.993
10.981,-1.602,5.849
9.146,12.068,5.335
7.261,3.674,10.933
-0.984,7.778,10.458
9.467,9.504,8.769
10.029,-1.735,3.495
-1.016,7.068,10.774
5.798,3.517,11.007
7.194,4.396,11.275
4.503,5.301,4.68
9.437,13.424,3.89
4.681,5.769,2.825
9.52,9.656,8.912
0.217,6.686,-1.914
0.353,6.632,-1.881
9.995,10.131,9.376
-1.68,7.375,10.17
7.969,4.581,3.862
4.635,4.754,4.928
7.978,4.735,4.086
-0.087,6.831,-1.69
9.114,12.203,5.316
4.068,4.356,4.216
4.84,5.772,2.893
-0.705,5.745,8.961
9.313,10.939,9.335
9.537,12.483,4.008
-1.34,7.012,9.648
10.417,9.648,9.185
4.689,5.393,4.532
8.43,5.081,3.846
10.206,-1.928,4.156
11.555,-1.292,4.743
9.409,13.345,3.909
7.076,2.473,10.351
10.17,-1.92,3.929
10.11,9.964,9.495
9.38,10.8,9.336
7.84,5.077,4.161
0.61,6.589,-2.032
11.171,9.635,9.434
4.822,5.844,2.758
0.216,5.883,-1.731
0.287,6.238,-2.005
9.814,12.618,3.992
9.47,13.46,3.923
-0.224,6.656,-1.788
5.633,3.246,11.289
5.042,5.54,1.622
10.136,10.452,9.56
-1.838,7.494,9.533
8.82,4.609,3.328
7.128,2.447,10.552
11.383,-1.147,4.612
8.995,4.864,3.935
3.957,4.886,3.81
-0.21,6.775,-1.843
9.399,13.448,3.938
10.325,12.481,4.4
4.017,4.807,3.875
2.553,5.134,-1.639
9.458,10.651,9.447
1.558,5.853,-2.007
6.213,3.529,10.777
-1.278,6.799,9.104
5.28,5.984,2.215
12.201,-0.521,7.421
2.275,4.847,-1.515
3.772,4.228,4.383
11.435,-1.365,4.819
10.756,-1.005,4.536
9.978,11.34,5.803
4.869,5.19,4.302
6.491,3.395,11.215
10.702,10.741,5.834
4.766,5.244,4.785
1.9,5.787,-2.095
5.506,3.312,11.498
10.333,-1.473,4.367
4.535,5.081,5.028
2.543,5.117,-1.729
5.162,5.804,1.748
10.46,9.003,9.176
4.719,5.607,2.38
10.422,-1.674,4.266
9.269,10.957,9.37
-0.321,6.68,-1.645
8.805,4.523,3.408
7.197,5.607,3.805
10.092,12.664,3.757
10.337,10.93,5.586
9.278,12.189,5.412
6.902,2.188,10.607
9.562,11.688,5.46
9.018,4.259,3.938
9.303,10.918,9.287
11.553,-1.248,4.694
10.377,-2.073,4.29
9.684,9.739,9.126
10.3,-2.034,4.181
-1.696,7.4,9.818
9.632,11.797,5.403
-1.582,7.639,9.362
-1.221,6.746,9.481
11.386,-1.163,4.608
10.176,10.155,9.469
6.104,2.98,10.741
8.749,4.919,3.563
5.336,3.376,11.538
4.801,5.484,4.101
5.072,4.547,4.675
7.874,5.088,3.984
9.674,11.852,5.697
-0.223,6.686,-1.786
10.098,12.278,4.12
3.879,4.289,3.751
9.452,12.953,5.505
7.926,4.798,3.608
4.654,5.195,4.2
-1.134,7.083,9.742
-1.504,6.871,9.207
9.127,12.951,5.308
8.016,4.746,3.898
1.009,5.287,-1.782
5.414,5.918,1.795
5.658,3.251,11.368
1.515,6.329,-2.218
10.716,-1.832,5.141
9.252,12.423,5.444
-1.109,6.851,9.735
7.154,5.469,4.097
10.227,-1.741,4.21
9.921,9.458,8.693
-1.307,6.941,9.273
9.6,10.149,8.973
-0.398,6.653,-1.72
10.492,11.667,4.423
7.296,3.773,10.866
11.922,-0.264,6.514
4.479,5.616,3.892
12.253,11.404,3.528
7.659,4.987,3.925
10.828,12.405,3.659
9.122,12.278,5.333
9.913,9.26,9.069
-1.567,7.814,9.596
9.699,9.043,8.793
9.324,10.901,9.328
4.413,5.399,4.501
7.335,3.842,10.848
10.55,-1.765,3.71
3.655,4.276,4.57
5.181,5.463,1.743
10.335,11.802,3.958
11.589,-0.932,7.28
5.021,5.895,2.355
-1.368,6.593,9.585
4.773,5.822,3.035
7.495,3.734,10.978
5.642,3.263,11.365
6.02,5.082,-0.11
4.461,4.866,4.576
11.688,-1.06,5.277
4.541,5.518,2.649
9.811,10.474,9.505
9.745,13.128,3.951
10.178,-1.626,3.588
-0.606,6.869,-1.555
-1.627,7.825,9.849
0.517,6.599,-2.035
10.355,12.573,3.565
0.307,6.669,-1.998
2.172,5.021,-1.919
9.313,10.703,9.268
10.948,8.383,8.808
9.225,12.136,5.379
6.899,2.372,10.148
10.13,-1.99,3.848
9.805,12.587,5.774
7.903,5.044,3.861
-1.313,7.746,9.658
5.51,3.309,11.486
10.58,-1.927,4.834
10.604,-1.603,3.878
9.473,12.416,5.752
5.885,3.021,11.041
1.552,5.326,-1.938
0.574,6.448,-2.009
9.597,10.76,9.358
4.843,5.875,2.948
11.205,-1.221,4.69
3.682,4.394,4.421
10.305,13.034,3.745
9.506,13.347,3.883
9.625,12.322,4.026
9.281,10.964,9.356
10.365,11.71,5.624
9.144,12.241,5.373
-1.672,7.5,9.543
9.406,13.234,3.894
0.956,6.255,-1.759
-1.237,6.709,9.526
10.671,10.817,6.106
-1.398,7.3,9.649
8.342,5.055,3.806
4.973,5.948,2.522
5.855,5.878,0.495
9.149,12.142,5.476
9.82,-1.684,3.52
-1.64,7.363,9.874
7.358,5.101,3.875
10.099,-1.232,4.275
0.893,6.593,-2.049
6.786,3.128,10.457
5.085,5.308,1.137
4.378,5.213,4.577
9.885,10.092,9.165
9.845,11.96,4.008
-0.676,5.696,9.272
6.048,4.978,-0.09
9.653,12.768,5.697
1.069,5.925,-2.094
9.995,-1.734,3.697
10.139,9.121,9.078
4.044,4.349,4.289
7.818,5.259,3.771
5.042,5.816,2.409
9.443,11.866,5.557
10.863,-1.35,4.084
-1.188,7.709,10.221
1.679,5.992,-1.736
10.081,-1.256,4.241
4.495,5.087,4.758
6.937,2.982,10.342
10.791,12.115,3.733
4.571,5.558,4.18
9.004,12.879,5.445
9.759,12.447,3.783
10.616,-1.877,4.926
4.969,5.301,1.302
0.009,6.815,-1.772
0.954,5.71,-1.85
5.801,5.84,0.661
10.384,8.779,8.974
11.832,-0.444,7.408
8.516,4.635,3.723
7.234,2.369,10.39
9.441,11.734,5.482
4.306,5.018,3.471
-1.528,7.569,9.868
10.979,8.519,9.0
10.341,-1.094,4.677
10.337,12.099,3.907
7.296,2.911,10.568
9.234,12.374,5.416
4.614,5.539,4.215
5.91,3.401,11.866
9.588,12.896,3.753
10.649,-1.913,4.948
5.54,5.196,0.646
-0.96,7.676,10.408
1.128,5.476,-2.044
10.445,-1.753,3.557
10.066,9.731,9.337
9.593,12.9,3.941
8.038,4.985,3.758
10.29,-1.768,3.507
10.042,10.925,5.775
9.893,11.547,5.324
-0.659,5.737,9.028
4.46,5.411,4.242
-0.59,5.698,9.37
-1.626,7.037,10.108
10.794,-1.58,5.457
10.633,9.232,9.498
-0.995,6.329,9.818
6.296,4.932,-0.397
10.86,-1.419,5.631
11.115,11.513,4.07
5.748,3.122,11.465
5.801,5.066,0.31
10.307,9.43,9.191
9.351,12.851,5.48
5.382,5.261,0.875
2.197,5.036,-1.62
4.402,5.48,4.18
9.814,12.421,5.874
10.119,12.452,3.75
11.104,9.603,9.189
6.943,2.899,10.438
0.757,6.37,-1.592
10.028,12.112,3.829
10.354,8.659,9.008
10.412,12.036,3.881
4.485,4.216,3.933
-1.411,6.815,9.711
10.525,12.158,4.53
-1.683,7.483,9.831
4.713,5.853,3.06
0.978,6.16,-1.856
9.301,10.356,9.259
9.78,11.67,5.631
10.227,11.678,4.529
0.48,6.4,-2.009
12.639,0.834,8.641
-0.0,6.427,-1.84
4.633,5.457,2.302
6.695,4.885,-0.696
9.367,9.619,8.822
10.681,9.965,9.58
9.975,9.921,9.548
4.397,5.305,4.461
10.525,11.81,4.672
7.393,2.796,10.471
4.549,4.751,4.841
5.602,3.065,11.988
10.186,8.896,9.102
4.264,5.464,3.708
11.325,8.237,9.038
9.849,13.097,3.748
9.899,12.08,3.882
10.544,12.01,4.299
9.295,10.89,9.234
9.493,12.838,5.506
1.836,4.767,-1.721
10.654,-1.205,4.753
9.38,10.871,9.403
10.062,13.123,3.671
11.621,-1.049,4.934
-0.994,6.532,9.25
10.631,-1.156,4.593
9.708,9.767,9.104
4.255,4.953,3.05
9.444,13.184,5.498
1.894,5.55,-1.762
10.822,9.268,9.619
7.119,5.605,4.07
5.958,4.792,-0.155
9.674,9.194,8.723
0.373,6.096,-1.948
10.52,9.037,9.137
7.5,3.677,11.048
6.428,2.826,10.593
3.771,4.838,4.35
10.472,10.108,9.344
10.608,-1.25,4.63
4.841,5.743,2.431
10.38,12.082,3.977
0.29,6.501,-1.682
10.411,11.696,4.108
10.35,13.064,3.679
-0.829,6.018,9.161
7.565,5.276,4.128
9.737,11.56,5.553
5.265,5.513,1.227
9.586,12.219,5.837
0.552,6.645,-2.008
1.161,5.86,-2.134
6.872,3.508,10.782
10.758,-1.499,5.4
6.964,5.745,3.94
7.985,4.677,3.755
-1.659,7.7,9.466
4.191,5.408,3.57
10.126,-2.012,3.833
3.784,4.846,4.198
7.678,4.961,3.798
9.979,9.626,9.485
6.618,5.083,-0.412
3.958,4.727,4.077
6.555,3.587,11.643
9.412,12.451,5.661
2.595,5.035,-1.678
8.224,4.653,3.663
10.542,9.531,9.37
9.137,4.807,3.399
12.256,-0.121,7.224
9.946,11.36,5.714
9.096,12.977,5.356
1.216,6.114,-2.07
9.849,12.296,4.042
7.963,4.743,3.617
9.279,9.725,8.963
8.433,5.121,3.802
4.632,5.199,4.054
8.588,5.359,3.544
10.699,9.886,9.251
10.641,11.827,4.031
7.447,5.235,3.659
10.148,9.032,9.021
9.421,12.762,5.476
10.18,9.256,9.138
6.044,5.101,-0.176
1.073,6.051,-2.052
9.272,10.924,9.37
6.921,3.069,10.686
11.592,-0.956,5.882
10.908,-1.444,5.751
1.622,5.461,-1.675
9.699,11.884,5.626
9.765,11.761,5.669
7.675,5.022,3.761
-1.575,7.33,9.16
10.221,9.578,9.284
12.074,-0.729,6.769
7.872,5.297,3.574
11.764,-1.008,5.437
8.796,5.23,3.504
-0.617,5.698,9.013
11.167,8.426,9.153
2.24,5.549,-2.015
7.564,2.792,10.636
1.854,5.978,-1.828
5.849,3.138,11.884
9.437,9.238,8.744
3.968,4.615,4.095
